Title,source,source link,link,link date,downloaded on,download success,file name,file path
MENTAL HEALTH,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-172/afi44-172.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-172.pdf,../documents/pdfs/AF_epubs/departmental/afi44-172.pdf
POPULATION HEALTH,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-173/afi44-173.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-173.pdf,../documents/pdfs/AF_epubs/departmental/afi44-173.pdf
ACCESS TO THE CARE CONTINUUM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-176/afi44-176.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-176.pdf,../documents/pdfs/AF_epubs/departmental/afi44-176.pdf
PUBLIC ACCESS DEFIBRILLATOR PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-177/afi44-177.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-177.pdf,../documents/pdfs/AF_epubs/departmental/afi44-177.pdf
Human Immunodeficiency Virus Program,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-178/afi44-178.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi44-178.pdf,../documents/pdfs/AF_epubs/departmental/afi44-178.pdf
NURSING SERVICES AND OPERATIONS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi46-101/afi46-101.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi46-101.pdf,../documents/pdfs/AF_epubs/departmental/afi46-101.pdf
AEROSPACE MEDICINE ENTERPRISE,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi48-101/afi48-101.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi48-101.pdf,../documents/pdfs/AF_epubs/departmental/afi48-101.pdf
MEDICAL ENTOMOLOGY PROGRAM,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi48-102/afi48-102.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi48-102.pdf,../documents/pdfs/AF_epubs/departmental/afi48-102.pdf
HEALTH PROMOTION,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi48-103/afi48-103.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi48-103.pdf,../documents/pdfs/AF_epubs/departmental/afi48-103.pdf
TOBACCO FREE LIVING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/af_sg/publication/afi48-104/afi48-104.pdf,2021-01-29 14:28,2021-01-29 22:12,True,afi48-104.pdf,../documents/pdfs/AF_epubs/departmental/afi48-104.pdf
